NewBasePrice,SellingStoresRatio,S_8qIm,S_Aunz,S_Mm5P,S_OzTP,S_UIpu,S_WeHS,S_qE16,S_sldf,S_xdDe,S_yo2Z,T_YXX
20.21,0.1834,False,True,False,False,False,False,False,False,False,False,False
18.18,0.286,False,False,True,False,False,False,False,False,False,False,False
17.89,0.4011,False,False,False,False,False,False,False,False,False,False,False
15.23,0.91565,False,True,False,False,False,False,False,False,False,False,False
20.87,0.1027,False,False,False,True,False,False,False,False,False,False,False
20.11,0.2851,False,False,False,False,False,False,True,False,False,False,False
17.83,0.1018,False,False,True,False,False,False,False,False,False,False,True
23.96,0.0138,False,False,False,False,False,False,False,False,False,True,True
22.18,0.5031,False,False,True,False,False,False,False,False,False,False,False
21.03,0.1186,False,True,False,False,False,False,False,False,False,False,False
17.91,0.0937,False,True,False,False,False,False,False,False,False,False,True
12.46,0.0928,False,True,False,False,False,False,False,False,False,False,True
24.33,0.1078,False,False,False,False,False,False,False,False,False,True,True
15.03,0.0898,False,False,False,False,False,False,False,False,False,True,True
17.38,0.5747000000000001,False,False,True,False,False,False,False,False,False,False,False
19.96,0.0049,False,True,False,False,False,False,False,False,False,False,True
24.82,0.0699,False,False,False,False,False,False,False,False,False,True,True
16.28,0.1032999999999999,False,False,True,False,False,False,False,False,False,False,False
14.91,0.0838,False,False,False,False,False,False,False,True,False,False,True
19.85,0.0348,False,False,False,True,False,False,False,False,False,False,True
18.48,0.0697,False,False,True,False,False,False,False,False,False,False,True
18.91,0.1052,False,False,False,False,False,False,False,False,False,True,True
12.91,0.2283,False,False,False,False,False,False,False,False,False,True,True
16.11,0.5952000000000001,False,True,False,False,False,False,False,False,False,False,False
17.89,0.1735,False,False,False,False,False,False,False,False,False,False,False
12.68,0.436,False,False,True,False,False,False,False,False,False,False,False
18.83,0.0635,False,False,True,False,False,False,False,False,False,False,True
21.59,0.1136,False,False,True,False,False,False,False,False,False,False,False
17.96,0.1424,False,False,False,False,False,False,False,False,False,True,True
17.23,0.2041,False,False,False,False,False,False,False,True,False,False,False
24.65,0.0385,False,False,False,False,False,False,False,False,False,False,True
22.83,0.0659,False,False,True,False,False,False,False,False,False,False,True
21.48,0.0898,False,False,True,False,False,False,False,False,False,False,True
24.64,0.1402999999999999,False,False,False,False,False,True,False,False,False,False,False
18.73,0.421,False,False,False,False,False,False,False,False,False,True,False
22.14,0.1459,False,False,False,False,False,False,False,False,True,False,False
18.68,0.5275,False,False,True,False,False,False,False,False,False,False,False
22.08,0.4054,False,False,False,False,False,False,False,False,False,True,False
22.86,0.0670999999999999,False,False,True,False,False,False,False,False,False,False,True
22.21,0.0718,False,False,True,False,False,False,False,False,False,False,True
22.14,0.0779,False,False,False,False,False,False,False,False,True,False,False
17.46,0.1037,False,True,False,False,False,False,False,False,False,False,True
25.29,0.1747,False,False,False,False,False,False,True,False,False,False,False
21.48,0.5327000000000001,False,False,True,False,False,False,False,False,False,False,False
20.48,0.1004,False,True,False,False,False,False,False,False,False,False,True
24.82,0.066,False,False,False,False,False,False,False,False,False,True,True
18.01,0.6670999999999999,False,True,False,False,False,False,False,False,False,False,False
19.36,0.0117,False,False,False,False,False,False,False,False,False,False,True
18.88,0.1435,False,False,False,False,False,False,False,False,False,True,True
19.85,0.1615,False,False,False,True,False,False,False,False,False,False,False
13.78,0.4924,False,False,True,False,False,False,False,False,False,False,False
13.58,0.4483999999999999,False,False,False,False,False,False,False,False,False,True,False
20.66,0.2345999999999999,False,False,False,False,False,False,False,False,True,False,False
12.91,0.1055,False,True,False,False,False,False,False,False,False,False,True
20.36,0.0567,False,False,True,False,False,False,False,False,False,False,True
25.44,0.0195,False,False,False,False,False,False,True,False,False,False,True
15.38,0.2585,False,False,True,False,False,False,False,False,False,False,False
15.37,0.165,False,False,False,False,False,False,False,False,False,False,False
20.11,0.182,False,False,False,False,False,False,True,False,False,False,False
17.91,0.0603,False,False,False,False,False,False,False,False,False,True,True
17.38,0.3001,False,False,False,False,False,False,False,False,False,True,False
20.78,0.2482,False,False,False,False,False,False,False,False,True,False,False
26.21,0.0301999999999999,False,False,False,False,False,False,False,False,True,False,True
20.36,0.0661,False,False,True,False,False,False,False,False,False,False,True
18.16,0.1154,False,True,False,False,False,False,False,False,False,False,True
25.44,0.0799,False,False,False,False,False,False,True,False,False,False,True
18.48,0.0235,False,False,False,False,False,False,False,False,False,False,True
25.23,0.1154,False,False,False,False,False,False,False,False,True,False,True
13.91,0.0493,False,False,False,False,False,False,False,False,False,True,True
20.48,0.4329,False,False,True,False,False,False,False,False,False,False,False
18.83,0.108,False,False,True,False,False,False,False,False,False,False,True
11.78,0.7501,False,False,True,False,False,False,False,False,False,False,False
17.89,0.1075,False,False,False,False,False,False,False,False,False,False,False
24.64,0.0569,False,False,False,False,False,True,False,False,False,False,True
24.18,0.4792,False,False,False,False,False,True,False,False,False,False,False
18.84,0.076,False,False,False,False,False,False,False,False,False,True,True
30.51,0.2392,False,False,False,False,False,False,False,False,False,True,False
25.5,0.3177999999999999,False,False,False,False,False,False,False,False,False,False,False
18.68,0.3758,False,False,False,False,False,False,False,False,False,False,False
20.9,0.0458,False,False,False,False,False,False,False,False,True,False,True
29.66,0.1212,False,False,False,False,False,True,False,False,False,False,True
15.23,0.5487000000000001,False,True,False,False,False,False,False,False,False,False,False
20.38,0.023,False,False,True,False,False,False,False,False,False,False,False
19.73,0.5873,False,False,False,False,False,False,False,False,False,True,False
22.72,0.609,False,False,False,False,False,False,False,False,True,False,False
20.08,0.0859,False,False,False,False,True,False,False,False,False,False,True
20.96,0.0257999999999999,False,True,False,False,False,False,False,False,False,False,True
16.38,0.4421,False,True,False,False,False,False,False,False,False,False,False
15.37,0.1165,False,False,False,False,False,False,False,False,False,False,False
20.86,0.271,False,False,True,False,False,False,False,False,False,False,False
17.95,0.174,False,True,False,False,False,False,False,False,False,False,False
16.26,0.1899,False,True,False,False,False,False,False,False,False,False,False
20.86,0.1071,False,False,True,False,False,False,False,False,False,False,True
16.48,0.2676,False,False,False,False,False,False,False,False,False,False,False
20.08,0.2549,False,True,False,False,False,False,False,False,False,False,False
19.18,0.4966,False,False,True,False,False,False,False,False,False,False,False
17.95,0.1331999999999999,False,True,False,False,False,False,False,False,False,False,False
22.13,0.1191,False,False,False,False,False,False,False,False,True,False,False
18.84,0.0049,False,False,False,False,False,False,False,False,False,True,True
14.44,0.0625,False,True,False,False,False,False,False,False,False,False,True
30.51,0.0327,False,False,False,False,False,False,False,False,False,True,True
24.82,0.084,False,False,False,False,False,False,False,False,False,True,True
11.44,0.1112,False,True,False,False,False,False,False,False,False,False,True
18.83,0.054,False,False,False,False,False,True,False,False,False,False,True
22.38,0.5443,False,False,True,False,False,False,False,False,False,False,False
16.91,0.0697,False,False,False,False,False,False,False,False,False,True,True
20.28,0.0732,False,False,False,False,False,False,False,False,False,True,False
24.56,0.0178,False,False,False,False,False,False,False,False,True,False,True
19.58,0.1015,False,False,True,False,False,False,False,False,False,False,False
22.14,0.0477,False,False,False,False,False,False,False,False,True,False,True
23.98,0.1618,False,False,False,True,False,False,False,False,False,False,False
19.58,0.1494,False,False,True,False,False,False,False,False,False,False,False
20.94,0.3714,False,True,False,False,False,False,False,False,False,False,False
19.01,0.4935,False,True,False,False,False,False,False,False,False,False,False
23.53,0.1493,False,False,False,False,False,True,False,False,False,False,False
17.23,0.127,False,False,False,False,False,False,False,True,False,False,False
21.48,0.091,False,True,False,False,False,False,False,False,False,False,True
16.96,0.1071,False,False,False,False,False,False,False,False,True,False,True
16.26,0.2158,False,True,False,False,False,False,False,False,False,False,False
21.03,0.1616,False,False,False,False,False,False,False,False,False,False,False
22.75,0.0733999999999999,False,False,False,False,False,False,False,False,True,False,True
15.58,0.1155,False,False,False,False,False,False,False,False,False,True,False
17.84,0.0314,False,False,False,False,False,False,False,True,False,False,True
17.38,1.0152,False,False,True,False,False,False,False,False,False,False,False
21.09,0.359,False,False,False,False,False,False,False,False,False,False,False
17.38,0.1202999999999999,False,False,False,False,False,False,False,False,False,False,False
15.23,0.8709,False,False,False,False,False,False,False,False,False,True,False
20.87,0.041,False,False,False,True,False,False,False,False,False,False,True
24.56,0.0679,False,False,False,False,False,False,False,False,True,False,True
17.38,0.1992999999999999,False,False,False,False,False,False,False,False,False,False,False
17.16,0.0803,False,True,False,False,False,False,False,False,False,False,True
25.16,0.1727,False,False,False,False,True,False,False,False,False,False,True
22.99,0.1038,False,False,False,False,False,False,False,False,True,False,True
17.11,0.0912999999999999,False,True,False,False,False,False,False,False,False,False,True
24.08,0.3116,False,False,False,False,False,False,False,False,False,True,False
21.59,0.0891,False,False,True,False,False,False,False,False,False,False,False
23.77,0.1546,False,True,False,False,False,False,False,False,False,False,False
21.17,0.0854,False,True,False,False,False,False,False,False,False,False,False
17.89,0.2401,False,False,False,False,False,False,False,False,False,False,False
21.17,0.02,False,True,False,False,False,False,False,False,False,False,False
21.42,0.3803,False,False,False,False,False,False,False,False,True,False,False
29.66,0.3449,False,False,False,False,False,True,False,False,False,False,False
18.78,0.2783,False,False,True,False,False,False,False,False,False,False,False
20.83,0.1674,False,False,False,False,False,False,False,False,False,True,True
21.09,0.1172999999999999,False,False,False,False,False,False,False,False,False,False,False
21.08,0.1019,False,False,False,False,False,False,False,False,False,True,True
20.16,0.0167,False,True,False,False,False,False,False,False,False,False,True
19.84,0.1794,False,False,True,False,False,False,False,False,False,False,False
19.65,0.1107,False,False,False,False,False,False,False,False,True,False,True
22.86,0.2972,False,False,True,False,False,False,False,False,False,False,False
13.68,0.942,False,False,False,False,False,False,False,False,False,False,False
24.3,0.0244,False,False,True,False,False,False,False,False,False,False,True
20.96,0.0308,False,False,True,False,False,False,False,False,False,False,True
14.36,0.0801,False,False,True,False,False,False,False,False,False,False,True
24.76,0.074,False,False,False,False,False,False,False,False,False,True,True
21.44,0.129,False,False,False,False,False,False,False,False,True,False,True
18.03,0.1556,False,True,False,False,False,False,False,False,False,False,False
20.86,0.0679,False,False,True,False,False,False,False,False,False,False,True
19.98,0.1397999999999999,False,False,False,True,False,False,False,False,False,False,False
17.23,0.212,False,False,True,False,False,False,False,False,False,False,False
25.44,0.4684,False,False,False,False,False,False,True,False,False,False,False
20.78,0.0548,False,False,False,False,False,False,False,False,True,False,True
19.08,0.0984,False,False,True,False,False,False,False,False,False,False,True
19.23,0.2694,False,False,True,False,False,False,False,False,False,False,False
16.23,0.1399,False,False,True,False,False,False,False,False,False,False,True
21.83,0.1012,False,True,False,False,False,False,False,False,False,False,True
13.91,0.0553,False,False,False,False,False,False,False,True,False,False,True
17.33,0.0515,False,False,False,False,False,False,True,False,False,False,False
12.23,0.1182,False,False,True,False,False,False,False,False,False,False,True
26.21,0.1014999999999999,False,False,False,False,False,False,True,False,False,False,True
18.48,0.057,False,True,False,False,False,False,False,False,False,False,True
23.77,0.028,False,True,False,False,False,False,False,False,False,False,True
20.42,0.1814,False,False,False,False,False,False,False,False,True,False,False
16.23,0.7917500000000001,False,False,False,False,False,False,False,False,False,True,False
24.08,0.0829,False,True,False,False,False,False,False,False,False,False,True
16.23,0.2107,False,False,True,False,False,False,False,False,False,False,False
19.65,0.2397,False,False,False,False,False,False,False,False,True,False,False
22.98,0.0678,False,False,False,False,False,True,False,False,False,False,True
22.98,0.1415,False,False,False,True,False,False,False,False,False,False,False
21.28,0.8365,False,False,False,False,False,True,False,False,False,False,False
19.96,0.1112,False,False,False,False,False,False,False,False,True,False,False
17.38,0.2296,False,False,True,False,False,False,False,False,False,False,False
18.08,0.0343,False,False,True,False,False,False,False,False,False,False,True
12.68,0.2145,False,False,True,False,False,False,False,False,False,False,False
17.36,0.0941,False,False,True,False,False,False,False,False,False,False,True
16.26,0.2922,False,True,False,False,False,False,False,False,False,False,False
16.03,0.2703,False,True,False,False,False,False,False,False,False,False,False
20.74,0.0735,False,False,False,False,False,True,False,False,False,False,True
25.92,0.2197,False,False,True,False,False,False,False,False,False,False,False
21.28,0.0939,False,False,True,False,False,False,False,False,False,False,False
19.08,0.60795,False,False,False,False,False,False,False,False,False,True,False
19.11,0.0117,False,False,False,False,False,False,False,False,True,False,True
13.58,0.2669,False,False,True,False,False,False,False,False,False,False,False
20.83,0.0817,False,False,False,False,False,False,False,False,False,True,True
21.76,0.0597,False,False,False,False,False,False,False,False,False,True,True
12.8,0.7302000000000001,False,False,False,False,False,False,False,True,False,False,False
22.96,0.1334,False,False,True,False,False,False,False,False,False,False,True
38.0,0.1919,False,False,False,False,False,True,False,False,False,False,False
11.88,0.8458,False,True,False,False,False,False,False,False,False,False,False
16.48,0.0458,False,False,False,False,False,False,False,False,True,False,True
25.16,0.1403,False,False,False,False,True,False,False,False,False,False,False
14.11,0.0867999999999999,False,True,False,False,False,False,False,False,False,False,True
18.48,0.0458,False,False,True,False,False,False,False,False,False,False,True
12.23,0.5532,False,False,False,False,False,False,False,True,False,False,False
14.88,0.7003999999999999,False,True,False,False,False,False,False,False,False,False,False
20.08,0.1424,False,False,False,False,True,False,False,False,False,False,True
22.35,0.1001,False,False,False,False,False,True,False,False,False,False,False
25.52,0.0983,False,False,False,False,False,True,False,False,False,False,False
21.09,0.0869,False,False,False,False,False,False,False,False,False,False,True
21.08,0.0548,False,True,False,False,False,False,False,False,False,False,True
17.95,0.0128999999999999,False,True,False,False,False,False,False,False,False,False,True
13.58,0.2602,False,False,True,False,False,False,False,False,False,False,False
16.48,0.3781,False,False,False,False,False,True,False,False,False,False,False
14.91,0.0808,False,False,False,False,False,False,False,True,False,False,True
24.64,0.0876,False,False,False,False,False,True,False,False,False,False,False
10.88,0.2721,False,True,False,False,False,False,False,False,False,False,False
19.11,0.1101999999999999,False,False,False,False,False,False,False,False,True,False,False
18.38,0.2537999999999999,False,False,False,False,False,False,False,True,False,False,False
24.76,0.0914,False,False,False,False,False,False,False,False,False,True,True
29.66,0.1041,False,False,False,False,False,True,False,False,False,False,True
15.91,0.105,False,False,False,False,False,False,False,True,False,False,True
15.05,0.7206,False,False,False,False,False,False,False,False,False,True,False
17.11,0.1034,False,True,False,False,False,False,False,False,False,False,True
20.74,0.069,False,False,False,False,False,True,False,False,False,False,True
23.33,0.0762999999999999,False,False,False,False,False,False,False,False,False,True,True
23.28,0.0506,False,False,False,False,False,False,False,False,False,True,False
20.72,0.8047,False,True,False,False,False,False,False,False,False,False,False
20.94,0.3079,False,True,False,False,False,False,False,False,False,False,False
17.83,0.1116,False,False,True,False,False,False,False,False,False,False,True
15.05,0.1227,False,False,False,False,False,False,False,False,False,True,True
18.46,0.1207,False,False,False,False,False,False,False,False,True,False,False
22.38,0.1573,False,False,True,False,False,False,False,False,False,False,False
25.23,0.1657,False,False,False,False,False,False,False,False,True,False,False
18.46,0.0419,False,True,False,False,False,False,False,False,False,False,True
11.78,0.2542,False,False,False,True,False,False,False,False,False,False,False
14.48,0.0869,False,True,False,False,False,False,False,False,False,False,True
17.33,0.1876999999999999,False,False,False,False,False,False,True,False,False,False,False
20.66,0.0554,False,False,False,False,False,False,False,False,True,False,True
21.96,0.0589,False,True,False,False,False,False,False,False,False,False,True
15.68,0.5396,False,False,True,False,False,False,False,False,False,False,False
19.65,0.1153,False,False,False,False,False,False,False,False,True,False,True
30.51,0.2835999999999999,False,False,False,False,False,False,False,False,False,True,False
20.73,0.3431,False,False,False,False,False,False,False,False,False,True,False
11.78,0.5142,True,False,False,False,False,False,False,False,False,False,False
15.01,0.4708,False,True,False,False,False,False,False,False,False,False,False
16.16,0.0914,False,True,False,False,False,False,False,False,False,False,True
25.23,0.0388,False,False,False,False,False,False,False,False,True,False,True
17.18,0.2586,False,False,False,False,False,False,True,False,False,False,False
21.08,0.8065,False,False,False,False,False,False,False,False,False,True,False
18.03,0.2752,False,True,False,False,False,False,False,False,False,False,False
20.87,0.1621,False,False,False,True,False,False,False,False,False,False,False
21.59,0.4634,False,False,True,False,False,False,False,False,False,False,False
23.28,0.3646,False,False,False,False,False,False,False,False,False,True,False
20.87,0.1212,False,False,False,True,False,False,False,False,False,False,False
20.48,0.0149,False,False,False,False,False,False,False,False,False,True,True
14.23,0.1677,False,False,False,False,False,False,False,True,False,False,False
24.56,0.0368,False,False,False,False,False,False,False,False,True,False,True
17.11,0.0189,False,True,False,False,False,False,False,False,False,False,True
16.83,0.093,False,False,True,False,False,False,False,False,False,False,True
12.23,0.0314,False,False,True,False,False,False,False,False,False,False,True
23.08,0.0254,False,False,True,False,False,False,False,False,False,False,True
22.75,0.1293,False,False,False,False,False,False,False,False,True,False,False
12.91,0.1233,False,False,True,False,False,False,False,False,False,False,True
22.86,0.1997999999999999,False,False,True,False,False,False,False,False,False,False,False
16.48,0.4273,False,False,True,False,False,False,False,False,False,False,False
18.48,0.1008,False,False,False,False,False,False,False,False,False,False,True
17.95,0.0239,False,True,False,False,False,False,False,False,False,False,True
18.08,0.0369,False,False,True,False,False,False,False,False,False,False,True
19.73,0.2503,False,False,True,False,False,False,False,False,False,False,False
19.73,0.2885,False,False,True,False,False,False,False,False,False,False,False
24.65,0.1005,False,False,False,False,False,False,False,False,False,False,True
20.9,0.172,False,False,False,False,False,False,False,False,True,False,False
13.36,0.0717,False,False,True,False,False,False,False,False,False,False,True
21.08,0.4125999999999999,False,False,False,False,False,False,False,False,False,True,False
22.86,0.212,False,False,True,False,False,False,False,False,False,False,False
20.28,0.0635,False,True,False,False,False,False,False,False,False,False,False
19.58,0.3007,False,False,True,False,False,False,False,False,False,False,False
16.58,0.5701,False,False,True,False,False,False,False,False,False,False,False
22.08,0.0508,False,False,True,False,False,False,False,False,False,False,True
20.98,0.4571,False,False,True,False,False,False,False,False,False,False,False
22.69,0.0624,False,False,False,False,False,False,False,False,True,False,False
20.11,0.0306999999999999,False,False,False,False,False,False,True,False,False,False,True
19.73,0.0267999999999999,False,False,True,False,False,False,False,False,False,False,True
22.68,0.2738,False,False,False,False,False,True,False,False,False,False,False
24.65,0.141,False,False,False,False,False,False,False,False,False,False,False
20.94,0.4164,False,True,False,False,False,False,False,False,False,False,False
20.72,0.6982499999999999,False,True,False,False,False,False,False,False,False,False,False
20.87,0.0599,False,False,False,True,False,False,False,False,False,False,True
20.98,0.1104,False,False,True,False,False,False,False,False,False,False,True
22.86,0.1038,False,False,True,False,False,False,False,False,False,False,True
13.13,0.1795,False,False,False,False,False,False,False,True,False,False,False
24.23,0.3767,False,False,False,False,False,False,False,False,True,False,False
23.68,0.0749,False,False,False,True,False,False,False,False,False,False,True
25.16,0.1219,False,False,False,False,True,False,False,False,False,False,True
14.11,0.8782,False,True,False,False,False,False,False,False,False,False,False
18.88,0.1664,False,False,False,False,False,False,False,False,False,True,True
19.83,0.1626,False,False,False,False,False,True,False,False,False,False,True
15.58,0.5770000000000001,False,False,True,False,False,False,False,False,False,False,False
18.28,0.3758,False,False,True,False,False,False,False,False,False,False,False
23.98,0.149,False,False,True,False,False,False,False,False,False,False,False
15.83,0.0449,False,False,True,False,False,False,False,False,False,False,True
23.21,0.0264,False,False,True,False,False,False,False,False,False,False,True
24.64,0.1045,False,False,False,False,False,True,False,False,False,False,False
20.94,0.6406000000000001,False,True,False,False,False,False,False,False,False,False,False
20.98,0.3425,False,False,True,False,False,False,False,False,False,False,False
13.91,0.0283,False,False,False,False,False,False,False,False,False,True,True
19.91,0.0701,False,False,False,False,False,False,False,True,False,False,True
16.38,0.121,False,False,True,False,False,False,False,False,False,False,False
15.48,0.053,False,False,False,False,False,False,False,False,False,True,False
20.28,0.1059,False,True,False,False,False,False,False,False,False,False,False
21.44,0.6019,False,False,False,False,False,False,False,False,True,False,False
22.68,0.2007,False,False,False,False,False,True,False,False,False,False,False
24.56,0.2075,False,False,False,False,False,False,False,False,True,False,False
22.28,0.1182,False,False,True,False,False,False,False,False,False,False,False
22.35,0.0828,False,False,False,False,False,True,False,False,False,False,True
18.28,0.2062,False,False,True,False,False,False,False,False,False,False,False
16.48,0.1067,False,False,True,False,False,False,False,False,False,False,True
25.23,0.1442999999999999,False,False,False,False,False,False,False,False,True,False,False
20.96,0.0907,False,False,False,False,False,False,False,True,False,False,True
19.73,0.1973,False,False,True,False,False,False,False,False,False,False,False
30.51,0.0889,False,False,False,False,False,False,False,False,False,True,True
18.48,0.6763,False,False,False,False,False,False,False,False,False,True,False
18.36,0.1372,False,False,False,False,False,False,False,False,False,False,True
15.01,0.3497,False,True,False,False,False,False,False,False,False,False,False
18.83,0.0727,False,False,True,False,False,False,False,False,False,False,True
19.96,0.0309,False,False,False,False,False,False,False,False,True,False,True
15.37,0.1804,False,False,False,False,False,False,False,False,False,False,False
13.44,0.0443,False,False,True,False,False,False,False,False,False,False,True
22.68,0.0508,False,False,False,False,False,True,False,False,False,False,True
22.72,0.3238,False,False,False,False,False,False,False,False,True,False,False
14.36,0.0409,False,False,True,False,False,False,False,False,False,False,True
18.58,0.756,False,False,False,False,False,False,True,False,False,False,False
25.5,0.034,False,False,False,False,False,False,False,False,False,False,True
16.28,0.2229,False,False,True,False,False,False,False,False,False,False,False
23.21,0.0794,False,False,False,False,False,False,True,False,False,False,True
21.44,0.1174,False,False,False,False,False,False,False,False,True,False,True
15.88,0.2123,False,True,False,False,False,False,False,False,False,False,False
24.62,0.1212,False,False,False,False,False,True,False,False,False,False,True
22.99,0.0394,False,False,False,False,False,False,False,False,True,False,False
17.83,0.0318,False,False,False,False,False,True,False,False,False,False,True
20.72,0.1087,False,True,False,False,False,False,False,False,False,False,True
25.23,0.2387,False,False,False,False,False,False,False,False,True,False,False
24.86,0.0215,False,True,False,False,False,False,False,False,False,False,False
24.65,0.0833,False,False,False,False,False,False,False,False,False,False,True
16.03,0.024,False,False,False,False,False,False,False,False,False,True,True
23.21,0.0273,False,False,False,False,False,False,False,False,True,False,True
22.68,0.2762,False,False,False,False,False,True,False,False,False,False,False
17.52,0.4484,False,False,False,False,False,True,False,False,False,False,False
14.48,0.6362,False,True,False,False,False,False,False,False,False,False,False
24.18,0.3172,False,False,False,False,False,True,False,False,False,False,False
19.18,0.0795,False,False,False,False,False,False,False,False,True,False,False
24.56,0.1951,False,False,False,False,False,False,False,False,True,False,False
23.77,0.1002,False,False,False,False,False,False,True,False,False,False,False
21.68,0.0169,False,False,False,True,False,False,False,False,False,False,True
21.42,0.051,False,False,False,False,False,False,False,False,True,False,True
17.89,0.0769,False,False,False,False,False,False,False,False,False,False,True
19.85,0.0902,False,False,False,True,False,False,False,False,False,False,True
16.26,0.1681,False,True,False,False,False,False,False,False,False,False,False
18.76,0.0731,False,False,True,False,False,False,False,False,False,False,True
16.23,0.6094,False,True,False,False,False,False,False,False,False,False,False
27.68,0.0527,False,False,True,False,False,False,False,False,False,False,True
18.88,0.2156,False,False,False,False,False,False,False,False,False,True,True
16.48,0.5743,False,False,False,False,False,False,False,False,False,True,False
24.62,0.0685,False,False,False,False,False,True,False,False,False,False,True
17.73,0.2819,False,False,False,False,False,False,False,False,False,True,False
21.59,0.053,False,False,True,False,False,False,False,False,False,False,True
25.44,0.0753,False,False,False,False,False,False,True,False,False,False,True
26.33,0.1182999999999999,False,False,False,False,False,False,False,False,False,True,True
20.08,0.6668,False,True,False,False,False,False,False,False,False,False,False
20.83,0.0931,False,False,False,False,False,True,False,False,False,False,True
17.84,0.3192,False,False,False,False,False,False,False,True,False,False,False
23.77,0.0793,False,False,False,False,False,False,True,False,False,False,True
22.21,0.1027,False,False,True,False,False,False,False,False,False,False,True
21.17,0.098,False,True,False,False,False,False,False,False,False,False,False
19.11,0.0739,False,False,False,False,False,False,False,False,True,False,True
25.5,0.0728,False,False,False,False,False,False,False,False,False,False,True
17.01,0.653,False,True,False,False,False,False,False,False,False,False,False
17.89,0.2465,False,False,False,False,False,False,False,False,False,False,False
25.16,0.0397,False,False,False,False,True,False,False,False,False,False,True
21.96,0.1064,False,False,True,False,False,False,False,False,False,False,True
16.26,0.053,False,True,False,False,False,False,False,False,False,False,True
22.99,0.0459,False,False,False,False,False,False,False,False,True,False,True
17.95,0.1616,False,True,False,False,False,False,False,False,False,False,False
18.18,0.5867,False,False,True,False,False,False,False,False,False,False,False
21.42,0.0948,False,False,False,False,False,False,False,False,True,False,True
18.73,0.0079,False,False,True,False,False,False,False,False,False,False,False
22.13,0.0089,False,False,False,False,False,False,False,False,True,False,True
16.26,0.2047,False,True,False,False,False,False,False,False,False,False,False
20.74,0.1355,False,False,False,False,False,True,False,False,False,False,True
13.91,0.1045,False,False,False,False,False,False,False,True,False,False,True
19.85,0.1077,False,False,False,True,False,False,False,False,False,False,True
25.52,0.1442,False,False,False,False,False,True,False,False,False,False,False
15.93,0.075,False,False,False,False,False,False,False,True,False,False,False
19.76,0.0404,False,False,False,False,False,False,False,False,False,True,True
18.43,0.0535,False,False,True,False,False,False,False,False,False,False,True
19.11,0.0953,False,False,False,False,False,False,False,False,True,False,False
20.94,0.0843,False,True,False,False,False,False,False,False,False,False,True
20.72,0.0938,False,True,False,False,False,False,False,False,False,False,False
23.77,0.0755,False,False,False,False,False,False,True,False,False,False,True
22.83,0.0148,False,False,False,False,False,False,False,False,False,False,True
24.19,0.0808,False,False,False,False,False,False,True,False,False,False,True
21.03,0.1067,False,False,False,False,False,False,False,False,False,False,False
19.36,0.16,False,False,False,False,False,False,False,False,False,False,True
27.68,0.0909,False,False,False,True,False,False,False,False,False,False,True
12.78,0.0,False,False,True,False,False,False,False,False,False,False,False
21.82,0.1091999999999999,False,False,True,False,False,False,False,False,False,False,False
24.3,0.1009,False,False,True,False,False,False,False,False,False,False,True
25.5,0.0117,False,False,False,False,False,False,False,False,False,False,True
20.21,0.0449,False,False,False,False,False,False,False,False,True,False,True
15.37,0.1113,False,False,False,False,False,False,False,False,False,False,False
19.48,0.5085,False,False,True,False,False,False,False,False,False,False,False
13.36,0.0284999999999999,False,False,True,False,False,False,False,False,False,False,True
20.9,0.0789,False,False,False,False,False,False,False,False,True,False,True
20.87,0.1224,False,False,False,True,False,False,False,False,False,False,False
18.43,0.0764,False,False,True,False,False,False,False,False,False,False,True
23.68,0.0278,False,False,True,False,False,False,False,False,False,False,True
25.21,0.0907,False,False,False,False,False,True,False,False,False,False,True
17.48,0.3122,False,False,False,False,False,False,False,False,False,True,False
21.09,0.0728,False,False,False,False,False,False,False,False,False,False,True
17.46,0.1181,False,True,False,False,False,False,False,False,False,False,True
22.68,0.2851,False,False,False,False,False,True,False,False,False,False,False
21.48,0.2664,False,False,True,False,False,False,False,False,False,False,False
22.83,0.0857,False,False,False,False,False,False,False,False,False,False,True
15.78,0.6793,False,False,True,False,False,False,False,False,False,False,False
19.85,0.112,False,False,False,True,False,False,False,False,False,False,False
21.09,0.3356,False,False,False,False,False,False,False,False,False,False,False
14.48,0.2207,False,False,False,False,False,False,False,False,False,False,False
20.18,0.3907,False,False,False,False,False,False,False,False,True,False,False
20.98,0.1101,False,False,True,False,False,False,False,False,False,False,True
21.44,0.4358999999999999,False,False,False,False,False,False,False,False,True,False,False
24.23,0.1119,False,False,False,False,False,False,False,False,True,False,True
16.23,0.6612,False,False,False,False,False,False,False,False,False,True,False
12.8,0.1365,False,False,False,False,False,False,False,True,False,False,True
25.86,0.051,False,False,True,False,False,False,False,False,False,False,True
16.58,0.151,False,False,True,False,False,False,False,False,False,False,False
22.68,0.1478,False,False,False,False,False,True,False,False,False,False,False
25.86,0.2668,False,False,True,False,False,False,False,False,False,False,False
18.48,0.5313,False,False,False,False,False,False,False,False,False,True,False
25.16,0.1377,False,False,False,False,True,False,False,False,False,False,False
23.28,0.2268,False,False,True,False,False,False,False,False,False,False,False
17.89,0.035,False,False,False,False,False,False,False,False,False,False,True
21.17,0.1193,False,True,False,False,False,False,False,False,False,False,False
19.65,0.2552,False,False,False,False,False,False,False,False,True,False,False
21.42,0.1107,False,False,False,False,False,False,False,False,True,False,False
